Feature,Correlation,Total Hits
stakes,-0.0017878652358082432,12.0
stalag,-0.0030939302090597083,5.0
stalker,-7.325860373347501E-4,5.0
stalking,-0.003132483499680388,11.0
stalks,0.0020988291195938014,14.0
stall,6.358361925425273E-4,27.0
stalled,-0.003572579275316084,6.0
stalling,-0.004125284458130904,8.0
stallion,-0.004612236463339998,10.0
stalls,0.003352593284258052,6.0
stamp,8.434239776063527E-4,17.0
stamped,0.011101289867057166,7.0
stamps,-0.0017216772693486693,7.0
stan,0.005454176097152429,37.0
stance,-0.0012641884221326336,6.0
stand,-0.006752214310395854,466.0
stand-off,-0.0012641884221326336,6.0
standard,-0.004805966723730075,35.0
standards,7.520447910905068E-4,10.0
standin,-0.003957803500786582,8.0
standing,-7.993801006194114E-4,254.0
stands,0.001310463160844015,329.0
stanford,4.1548392002559566E-4,7.0
stanley,0.012156611060838063,59.0
stanzi,-0.00417681357465652,15.0
star,-8.498339606317784E-4,123.0
starboard,-0.0019016744710306616,7.0
starbucks,0.0025526451094417643,7.0
stare,2.1885927972822999E-4,107.0
stared,0.0036870593599886187,11.0
stares,0.0015766956758646305,281.0
starfleet,-0.004359198676606648,27.0
staring,0.002248757457282842,157.0
stark,-6.059172289635534E-4,9.0
starliner,-0.0032612937835676276,5.0
starling,-0.008010692298422906,63.0
starring,-1.2700974844286034E-4,8.0
stars,-0.002902365787918149,79.0
starship,0.0010442024310762714,6.0
start,-0.0024736013090055067,737.0
started,0.00128496597952129,323.0
starter,-0.003572579275316084,6.0
starters,-0.003420174029650154,12.0
starting,-0.003034434088061419,141.0
startled,5.42437492650882E-4,43.0
startles,0.0038712649612988375,8.0
startling,0.006826967488250917,7.0
starts,0.004673931922211573,514.0
starve,-0.0017878652358082432,12.0
starved,0.003352593284258052,6.0
starving,-0.001211934588884959,36.0
stash,-0.002824142711858671,10.0
stashed,-0.004375538310660384,9.0
stat,-0.003858838458765724,7.0
state,-0.007355880680211031,234.0
stated,-6.059172289635534E-4,9.0
statement,-0.0035225697083098952,57.0
statements,-0.003522518000596677,18.0
states,-0.0070022274942808235,156.0
static,-0.0034435758201204003,28.0
station,1.3984317046745982E-4,147.0
stationary,-7.325860373347501E-4,5.0
stationed,-0.0012641884221326336,6.0
stations,-1.7962330582251777E-4,16.0
statistics,-0.0021261471032678323,8.0
statue,0.004224513498811474,23.0
statues,-0.0024907277698375287,9.0
stature,-0.0012641884221326336,6.0
status,-0.003006899676023836,16.0
stay,-0.002691525748343933,984.0
stayed,0.0011548931057596525,55.0
stayin,0.0036100626586168536,14.0
staying,0.0038041129005609597,113.0
stays,-7.023725890480644E-4,65.0
stead,-0.0010360489603740833,10.0
steadily,-7.325860373347501E-4,5.0
steady,-0.0018424124351382812,40.0
steak,-0.001435247141681584,37.0
steaks,-6.059172289635534E-4,9.0
steal,-0.005746689587092222,100.0
stealing,0.007212716519481451,43.0
steals,1.9107970705165106E-4,15.0
steam,-0.002370718063675724,27.0
steaming,-0.0032612937835676276,5.0
steel,-0.0066844653476057685,68.0
steely,-0.0032612937835676276,5.0
steep,-1.2700974844286034E-4,8.0
steer,-0.0031183892175479493,6.0
steering,-8.134192782768689E-4,22.0
steers,-0.0017878652358082432,12.0
steinsma,-0.0012641884221326336,6.0
stella,-0.0018994453820462141,17.0
stem,0.0016744736383255496,7.0
stench,-7.325860373347501E-4,5.0
stens,-9.600933779718554E-5,5.0
stensland,-0.005870529997214655,17.0
step,-0.00306130506128704,255.0
stephen,-0.0012641884221326336,6.0
stephens,0.0017961217088719001,5.0
stepped,-0.0034578381629426155,23.0
stepping,1.2857206268543538E-4,19.0
steps,4.3752267854325746E-5,260.0
stereo,0.003829001280554238,15.0
stern,-0.005457338575601555,14.0
steve,0.015385363593714462,101.0
steven,0.006830423126906114,7.0
stevens,-0.0017878652358082432,12.0
steves,-1.2700974844286034E-4,8.0
stevie,-0.0016552328882685008,11.0
stew,-5.157225891155652E-4,12.0
steward,-0.0036905305845837373,13.0
stewardess,0.0025526451094417643,7.0
stewart,-0.0023868153619398752,8.0
stick,-0.009563995348913576,214.0
sticker,-0.0012641884221326336,6.0
sticking,-5.043513607873229E-4,29.0
sticks,-0.0019218012184581213,80.0
sticky,-5.280107021872144E-4,17.0
stiff,-0.007017576648518641,24.0
still,-5.328694630244721E-4,1760.0
sting,-0.002374926554880615,28.0
stink,0.0014127421960843682,26.0
stinkin,-0.004125284458130904,8.0
stinking,-0.004216103706443772,21.0
stinks,0.00159773438121648,22.0
stir,-0.003270880061870562,17.0
stirs,-6.059172289635534E-4,9.0
stitch,-7.325860373347501E-4,5.0
stitches,-0.0017216772693486693,7.0
stock,-0.008302340263205683,47.0
stocked,0.0017961217088719001,5.0
stockings,0.0010442024310762714,6.0
stocks,-1.2700974844286034E-4,8.0
stokes,9.442555040986737E-4,12.0
stole,-0.0035872526997537853,109.0
stolen,-0.0021615084795677804,57.0
stoltzfus,0.007869539671019799,8.0
stomach,0.002842450233021742,103.0
stomachs,-1.2700974844286034E-4,8.0
stomp,-0.003572579275316084,6.0
stomps,0.005474929434556352,16.0
stone,-0.002451293342756925,93.0
stoned,0.0030203563024530575,12.0
stones,-0.009358245616997853,87.0
stood,7.465041247849033E-4,56.0
stooge,-0.0021261471032678323,8.0
stool,8.434239776063527E-4,17.0
stoop,-0.0017216772693486693,7.0
stop,0.012490496310313792,1158.0
stopped,0.0026076762185513963,166.0
stopping,0.00471706598825153,57.0
stops,-0.0029656687090918897,324.0
storage,-0.003270880061870562,17.0
store,-6.591791705149989E-4,153.0
stored,-0.0021261471032678323,8.0
storeroom,-7.325860373347501E-4,5.0
stores,0.004689515542691823,16.0
stories,-0.001101200070115779,83.0
storm,-3.3566752845284084E-4,116.0
storms,0.0031875569870055387,21.0
story,-0.006979193653701118,450.0
stove,-0.0011919317188780075,14.0
straddles,0.0010442024310762714,6.0
strader,0.0022512106664113046,6.0
straight,-0.003174223097011693,331.0
straighten,-0.004805966723730075,35.0
straightens,5.496423927310204E-4,13.0
strain,0.0018086780764994845,18.0
strained,-0.0012641884221326336,6.0
straining,-0.0032612937835676276,5.0
strains,-6.059172289635534E-4,9.0
stranded,0.0018721276064350013,8.0
strange,0.003664866422164621,182.0
strangely,-9.236379584965823E-4,14.0
stranger,0.0023275874181987177,41.0
strangers,-0.0012536802443694859,32.0
strangest,0.00468980629885495,7.0
strangle,-0.0012641884221326336,6.0
strangled,7.520447910905068E-4,10.0
strap,-1.2700974844286034E-4,8.0
strapped,-0.004420537861117527,16.0
straps,-0.0012641884221326336,6.0
strategic,-0.0012641884221326336,6.0
strategy,-0.0041889046087031515,15.0
stravanavitch,9.043016814567826E-4,5.0
straw,0.002496217668518364,15.0
strawberries,0.004689515542691823,16.0
strawberry,-0.0028030063332467503,20.0
stray,4.1548392002559566E-4,7.0
streak,-0.0017878652358082432,12.0
stream,-0.003819665468994811,29.0
streaming,-0.0014275977847681262,11.0
streams,-7.325860373347501E-4,5.0
street,-0.004592709536370489,466.0
streets,-0.005129287692264292,86.0
strength,-0.0035961314694932917,115.0
stress,-7.834741749562353E-4,26.0
stressed,0.0017961217088719001,5.0
stretch,-0.00273723353622051,29.0
stretched,-6.059172289635534E-4,9.0
stretcher,0.003951097285933484,9.0
stretches,0.0014767523519009025,12.0
stretching,-0.0021261471032678323,8.0
stricken,-0.0015932614909174544,16.0
strict,-0.003132483499680388,11.0
strictly,0.0010635844883739567,20.0
stride,-7.325860373347501E-4,5.0
strider,0.0018721276064350013,8.0
strides,-0.003224572937740822,22.0
strike,-0.008887982021568404,126.0
striker,-0.008419547034805267,50.0
strikes,-8.972079997278698E-4,50.0
striking,-0.004375538310660384,9.0
string,-0.0027054211892215147,23.0
strings,-0.00581600017867791,23.0
strip,-0.001503430177603447,28.0
stripe,-0.0032612937835676276,5.0
stripped,-0.004375538310660384,9.0
stripper,0.0025526451094417643,7.0
strips,-0.0014275977847681262,11.0
strode,-0.0017216772693486693,7.0
stroke,-0.004058665057024767,31.0
strokes,0.0032427788968285936,24.0
stroking,-0.0017216772693486693,7.0
stroll,-0.003420174029650154,12.0
strolls,-0.003572579275316084,6.0
strong,-0.0035246331518399075,169.0
stronger,3.7481066863907607E-4,41.0
strongest,-0.003420174029650154,12.0
stronghold,0.0010442024310762714,6.0
strongly,-0.0015021331675831445,15.0
struck,-0.0015544172170691758,29.0
structure,-0.0035346746587331395,28.0
strudel,0.007969374990627224,6.0
struggle,-5.01000306884484E-4,44.0
struggles,0.003292485589717443,40.0
struggling,-9.825689768987304E-4,35.0
strung,-1.555564420464685E-4,12.0
strut,-0.0033892400671233992,7.0
strutting,0.0017961217088719001,5.0
stryker,-0.004008832721306405,48.0
stu,0.006948144903756522,50.0
stuart,0.007904419796983529,10.0
stubbins,-0.003132483499680388,11.0
stubborn,-0.003006899676023836,16.0
stuck,-0.0025080974555090306,128.0
stud,-0.003522518000596677,18.0
student,-0.0029399657390486726,49.0
students,-0.0011781592021962886,40.0
studied,0.0017135580072481483,38.0
studies,0.004833838326909453,68.0
studio,0.002962964932637773,32.0
studios,0.0018721276064350013,8.0
study,-0.002065671264896868,70.0
studying,-0.004837034115060933,24.0
stuff,-0.003833451438407501,570.0
stuffed,-7.787852978045298E-4,21.0
stuffs,-0.0041889046087031515,15.0
stumble,-0.0021261471032678323,8.0
stumbled,-0.0015183694037618017,6.0
stumbles,-7.621796753937682E-4,30.0
stumbling,-0.002824142711858671,10.0
stump,-0.010416191019388881,98.0
stumps,-0.004125284458130904,8.0
stumpy,-0.008383281016579577,41.0
stun,-7.325860373347501E-4,5.0
stung,-7.325860373347501E-4,5.0
stunned,0.002364567248767162,61.0
stunning,-0.0036905305845837373,13.0
stunt,-0.002824142711858671,10.0
stupid,-7.367503133704834E-4,344.0
stupidest,0.0010442024310762714,6.0
stupidity,-0.003946105036572254,14.0
stutter,0.003352593284258052,6.0
style,-0.0020090434907683277,68.0
styles,0.003352593284258052,6.0
su,-0.004333484867389104,53.0
sub,-4.994453883406336E-4,16.0
subconscious,0.004389632564193927,11.0
subject,0.0030424491988614998,83.0
subjects,4.7587905724443956E-4,18.0
submachine,-0.0032612937835676276,5.0
submarine,-8.145643585982481E-4,12.0
submission,-0.0030939302090597083,5.0
submit,-0.0024348714975328326,14.0
subpoena,0.004324829455084881,5.0
subs,0.003352593284258052,6.0
subscription,-0.003572579275316084,6.0
subside,-0.0032612937835676276,5.0
substance,-0.005457338575601555,14.0
substantial,-1.2700974844286034E-4,8.0
substitute,0.0018721276064350013,8.0
subterranean,-7.325860373347501E-4,5.0
subtitled,7.520447910905068E-4,10.0
subtitles,0.0025825748573010177,13.0
subtle,-9.236379584965823E-4,14.0
subtly,-0.0012641884221326336,6.0
suburban,-0.0014275977847681262,11.0
subway,-0.0032260488619352185,27.0
succeed,-0.005060449040032225,19.0
succeeded,-0.0017878652358082432,12.0
success,-0.003552512526790299,55.0
successful,-0.003971234522811447,45.0
succession,0.004324829455084881,5.0
successor,-0.0012641884221326336,6.0
such,0.003612531076270787,589.0
suck,-0.00300465864879279,60.0
sucked,5.875955805609599E-4,14.0
sucker,-0.00247283836969304,33.0
suckers,0.0017961217088719001,5.0
sucking,-0.004430149767483338,22.0
sucks,6.201181577849738E-4,55.0
sudden,-1.5583645821887215E-4,96.0
suddenly,-0.0026191861901607477,390.0
sue,0.007078767678859621,68.0
suffer,-9.308077602517721E-4,33.0
suffered,-2.2956917037152713E-4,27.0
suffering,-0.0029664171189451084,40.0
suffers,-0.0024907277698375287,9.0
sufficient,-0.0017216772693486693,7.0
suffocate,-7.325860373347501E-4,5.0
suffocating,-1.2700974844286034E-4,8.0
sugar,0.0037495261638851303,63.0
suggest,-0.0024465609354474564,81.0
suggested,-1.7962330582251777E-4,16.0
suggesting,-0.003001440105255246,26.0
suggestion,-0.0038640831441342127,19.0
suggestions,0.0012788933118264667,9.0
suggests,-1.7962330582251777E-4,16.0
suicidal,7.520447910905068E-4,10.0
suicide,-0.0031182874152928257,69.0
suing,9.906155874736663E-4,7.0
suit,-0.002302774019738847,206.0
suitable,-0.0028814508067470305,10.0
suitcase,-0.0014149007197480489,27.0
suitcases,-4.994453883406336E-4,16.0
suite,3.735939525218096E-5,26.0
suits,-0.006977286501936605,49.0
sullivan,-0.003420306860749142,17.0
sultan,0.0010442024310762714,6.0
sulu,-0.004375538310660384,9.0
sum,-0.0022787571550792435,23.0
summer,-3.7093498015684475E-4,70.0
summers,4.1548392002559566E-4,7.0
summon,-0.0034031594388789703,6.0
summoned,-1.555564420464685E-4,12.0
summons,-7.325860373347501E-4,5.0
sums,-0.004125284458130904,8.0
sun,-0.0022044832594254457,166.0
sun-up,-0.003572579275316084,6.0
sunday,-3.9679686313870915E-4,79.0
sundays,-1.1360041637808323E-4,7.0
sundown,-0.0010360489603740833,10.0
sunglasses,1.2229574855689311E-4,18.0
sunil,0.0011567967338692146,8.0
sunk,0.0019821736450749607,11.0
sunlight,6.876647384339379E-4,20.0
sunny,-0.0021261471032678323,8.0
sunrise,-0.0012689150647727373,15.0
suns,2.772879301883688E-4,11.0
sunset,-0.0014652393268905991,20.0
sunshine,0.0012788933118264667,9.0
sup,4.1548392002559566E-4,7.0
super,-0.003676144626096795,39.0
superficial,-0.0032612937835676276,5.0
superior,-0.00247283836969304,33.0
superiors,-7.325860373347501E-4,5.0
superman,-0.0012641884221326336,6.0
supermarket,-0.0012641884221326336,6.0
superstition,-0.0012641884221326336,6.0
superstitious,-0.0021261471032678323,8.0
supervisor,0.002886718946730694,39.0
supervisors,9.442555040986737E-4,12.0
supper,0.007747696258037755,44.0
suppers,0.003352593284258052,6.0
supplied,0.0017961217088719001,5.0
suppliers,-0.0017216772693486693,7.0
supplies,-0.002253322335366514,32.0
supply,-6.996041057462009E-4,36.0
support,-0.001288575653303277,97.0
supporting,-0.0012641884221326336,6.0
supportive,0.008964128677654956,7.0
supports,0.0018721276064350013,8.0
suppose,0.006356857788198312,290.0
supposed,0.001964251545790279,427.0
supposedly,-8.569199620626617E-4,18.0
suppress,-0.0012641884221326336,6.0
supreme,3.13666336054206E-4,25.0
sure,-0.0069178176230889135,2029.0
surely,-0.005050945398660736,47.0
surf,-0.003858838458765724,7.0
surface,-0.004890465847946983,46.0
surfaces,0.0010442024310762714,6.0
surge,7.520447910905068E-4,10.0
surgeon,-0.00335697082569918,32.0
surgeons,-0.0032612937835676276,5.0
surgeries,0.007976263713429972,8.0
surgery,-0.006835440099837265,42.0
surges,0.0025526451094417643,7.0
surgical,-0.0015932614909174544,16.0
surprise,0.003188083948160279,142.0
surprised,0.004207524149138298,161.0
surprises,0.0018086780764994845,18.0
surprising,-1.555564420464685E-4,12.0
surprisingly,0.005660984137435617,6.0
surrender,-8.933193240503749E-4,36.0
surrendering,-0.003572579275316084,6.0
surround,-0.0036905305845837373,13.0
surrounded,-5.407732969982981E-5,39.0
surrounding,-0.0018994453820462141,17.0
surroundings,-6.059172289635534E-4,9.0
surveillance,-0.0031578306846789896,41.0
survey,0.0038712649612988375,8.0
surveys,-0.0024907277698375287,9.0
survival,-0.00396088026907216,25.0
survive,-0.0017460623831706329,63.0
survived,-0.0039458725314586215,40.0
survives,-0.0017216772693486693,7.0
surviving,0.004324829455084881,5.0
survivor,0.0010442024310762714,6.0
survivors,-7.751055074181461E-4,16.0
sus,-0.0024907277698375287,9.0
susan,-0.004572413434092239,77.0
susans,4.1548392002559566E-4,7.0
sushi,-7.325860373347501E-4,5.0
susie,-0.008947570309572883,83.0
susies,4.1548392002559566E-4,7.0
suspect,8.654690918604502E-4,65.0
suspected,-0.003006899676023836,16.0
suspects,-0.004216103706443772,21.0
suspended,-0.002982160257526068,21.0
suspension,-0.0024907277698375287,9.0
suspicion,-0.0024348714975328326,14.0
suspicions,-8.639795709425627E-4,13.0
suspicious,0.0020351405745392256,31.0
suspiciously,-0.0017878652358082432,12.0
sussman,-0.0028315852984849635,5.0
sustain,-0.003572579275316084,6.0
sustained,-0.0021261471032678323,8.0
sutphin,8.310212408220533E-4,28.0
suttle,-0.003572579275316084,6.0
suweidi,-7.325860373347501E-4,5.0
swallow,0.0011269743938779827,27.0
swallowed,0.0014767523519009025,12.0
swallowing,-5.480700109778917E-4,8.0
swallows,-0.0015932614909174544,16.0
swam,0.004324829455084881,5.0
swamp,-0.0035531306239501084,33.0
swan,0.0017961217088719001,5.0
swap,0.0019821736450749607,11.0
swarm,0.004902533572007113,5.0
swarming,0.005660984137435617,6.0
swat,-0.003522518000596677,18.0
sway,-1.1360041637808323E-4,7.0
sways,0.0017961217088719001,5.0
swear,0.0028293298840724227,229.0
swears,-0.0048128744121872956,12.0
sweat,-0.006056681964254532,64.0
sweater,0.00661484844059607,19.0
sweating,-5.043513607873229E-4,29.0
sweats,-0.0021261471032678323,8.0
sweatshirt,0.0017961217088719001,5.0
sweaty,2.772879301883688E-4,11.0
swede,-0.004813420508912599,18.0
sweden,-0.0017216772693486693,7.0
swedish,-0.0014275977847681262,11.0
sweeney,0.001823325118648032,10.0
sweep,-0.0037631937644149647,19.0
sweeping,-0.004677665614481489,11.0
sweeps,4.7587905724443956E-4,18.0
sweet,0.0045110293594935996,240.0
sweeter,0.0012788933118264667,9.0
sweetest,-1.2700974844286034E-4,8.0
sweetheart,-0.0020124919267980003,94.0
sweetie,0.012490037146840062,44.0
sweetly,0.0017961217088719001,5.0
sweets,0.0038712649612988375,8.0
sweety,0.0038712649612988375,8.0
swell,-0.0034875664336462405,38.0
swelling,4.1548392002559566E-4,7.0
swells,0.0017961217088719001,5.0
swept,5.875955805609599E-4,14.0
swerves,-1.2700974844286034E-4,8.0
swift,-0.002728909836755438,15.0
swiftly,-0.0015021331675831445,15.0
swim,0.00839419167607617,57.0
swimmer,-0.0032612937835676276,5.0
swimming,-0.002415649773792054,41.0
swims,-0.003572579275316084,6.0
swine,-0.0017878652358082432,12.0
swing,0.001278103682754412,68.0
swinging,-0.0030835003806639408,40.0
swings,0.0012965395001291557,89.0
swipe,0.0010442024310762714,6.0
swipes,4.1548392002559566E-4,7.0
swirling,4.1548392002559566E-4,7.0
swish,-0.0032612937835676276,5.0
swiss,4.7587905724443956E-4,18.0
switch,6.398669173977941E-5,77.0
switched,-5.280107021872144E-4,17.0
switches,-0.003994063142182504,20.0
switching,-0.004612236463339998,10.0
swivels,-0.0017216772693486693,7.0
swollen,0.0036870593599886187,11.0
swoops,0.0025526451094417643,7.0
sword,-0.0075831547645142635,151.0
swords,9.709054566600677E-4,18.0
swore,-0.0034578381629426155,23.0
sworn,-0.0022787571550792435,23.0
sy,-0.002514116571267907,41.0
sykes,0.0031631800609618244,28.0
sylvia,-0.0018280276701912134,31.0
symbol,-0.0034931107050796537,22.0
symbols,0.0010442024310762714,6.0
sympathetic,0.0014767523519009025,12.0
sympathize,-0.0017216772693486693,7.0
sympathy,0.00159773438121648,22.0
symptoms,0.0031090611457789564,12.0
syndicate,-0.004125284458130904,8.0
synthetic,-0.0012641884221326336,6.0
syphon,0.0025526451094417643,7.0
syringe,-0.001313192164957445,10.0
syrup,0.003352593284258052,6.0
sys,-7.325860373347501E-4,5.0
system,-0.001174609163714211,150.0
systems,-0.004560541821873823,44.0
t,-0.005728310731704593,238.0
t-shirt,-1.3471459386335064E-4,10.0
t-shirts,0.005660984137435617,6.0
t.,9.944252220640817E-4,41.0
t.j.,-0.003572579275316084,6.0
t.v.,2.2304246904800555E-4,34.0
ta,-0.020806140432825443,1104.0
tab,6.86516326109448E-4,9.0
table,-0.003998187831894669,354.0
tables,8.028382061292418E-4,27.0
tac,-0.0012641884221326336,6.0
tachyons,-0.0032612937835676276,5.0
tack,-0.0021261471032678323,8.0
tacked,-7.325860373347501E-4,5.0
tackle,-0.005834176046207752,16.0
tackles,-7.325860373347501E-4,5.0
taco,-7.325860373347501E-4,5.0
tactical,-0.004375538310660384,9.0
tactics,-0.003572579275316084,6.0
tad,-1.2700974844286034E-4,8.0
taft,-0.0024907277698375287,9.0
tag,-0.004314304675893003,27.0
tags,0.0016744736383255496,7.0
tahoe,-0.0016552328882685008,11.0
tail,0.0015652733824163716,58.0
tailed,0.0010442024310762714,6.0
tailing,-0.0024907277698375287,9.0
tailor,7.520447910905068E-4,10.0
tails,-0.003435678775475794,12.0
tainted,4.1548392002559566E-4,7.0
taiwan,-0.004125284458130904,8.0
take,-0.01183013878293629,3429.0
taken,-0.004482954649315125,282.0
takes,0.001389901148924253,756.0
takin,-5.043513607873229E-4,29.0
taking,0.004035173141649509,490.0
tale,0.0021374662859932,26.0
talent,-0.004617773325783778,62.0
talented,-0.001748216808636927,21.0
talents,-0.004125284458130904,8.0
tales,1.7948716192517193E-4,14.0
talk,-0.0017828209491842588,1502.0
talked,0.001209867800312912,174.0
talkin,-0.007671971598742447,128.0
talking,0.0011163566070431477,938.0
talks,-0.0030017104859531977,79.0
tall,-0.003807057142350196,72.0
taller,0.004741369939634753,12.0
talley,-0.00581600017867791,23.0
talon,0.0020988291195938014,14.0
talons,-7.325860373347501E-4,5.0
tamara,0.005204023197871194,9.0
tammany,-0.005721193698473072,23.0
tammanys,-7.325860373347501E-4,5.0
tammy,-0.0021261471032678323,8.0
tampered,0.0017961217088719001,5.0
tampering,-0.0032612937835676276,5.0
tampon,0.009868677025885536,8.0
tan,0.0028784162010781476,11.0
tangle,-7.325860373347501E-4,5.0
tangled,-5.480700109778917E-4,8.0
tango,-0.0032612937835676276,5.0
tanis,-0.0034031594388789703,6.0
tank,-6.826883688117457E-4,74.0
tanker,-0.0024907277698375287,9.0
tanks,-0.0017966856210876949,16.0
tanner,0.003352593284258052,6.0
tap,-0.0028627920148377242,34.0
tape,2.261692851125738E-4,142.0
taped,9.442555040986737E-4,12.0
tapes,-0.0071115374226213045,50.0
taping,-0.0017878652358082432,12.0
tapped,0.0025526451094417643,7.0
tapping,-0.0021261471032678323,8.0
taps,-0.004981867145154878,36.0
target,-0.006075771489116865,72.0
targeted,-7.325860373347501E-4,5.0
targeting,-0.0012641884221326336,6.0
targets,-0.005648899380673889,15.0
tarik,-0.0011483455400295264,8.0
tarleton,-0.003572579275316084,6.0
tarp,-0.003572579275316084,6.0
tarr,0.004324829455084881,5.0
task,-0.0017165599574545355,34.0
taste,-0.005433566954887007,115.0
tasted,0.0020988291195938014,14.0
tastes,-0.001374257109981187,24.0
tasty,-0.0010360489603740833,10.0
tatiana,0.0025526451094417643,7.0
tattered,-0.0012641884221326336,6.0
tattler,-0.003858838458765724,7.0
tattoo,0.0027230826137220397,19.0
tattooed,4.1548392002559566E-4,7.0
tattoos,-1.2700974844286034E-4,8.0
taught,-0.002641209357134279,92.0
taunting,0.0017961217088719001,5.0
taunts,-0.003572579275316084,6.0
tavern,-0.0017216772693486693,7.0
tax,9.944252220640817E-4,41.0
taxes,8.028382061292418E-4,27.0
taxi,-0.0028942678503302123,35.0
taylor,-0.001892457140128455,26.0
te,0.006031058795007674,15.0
tea,-5.355005925036184E-4,78.0
teach,-0.004124138013594083,125.0
teacher,-5.367503109318598E-4,81.0
teachers,0.001469686649407225,20.0
teaches,-0.003946105036572254,14.0
teaching,0.001099190267445706,38.0
team,-0.009196079308740283,250.0
teammates,0.0029034176267339518,5.0
teams,-0.006565566023780316,34.0
teamsters,-0.003572579275316084,6.0
tear,-8.747917671468183E-4,83.0
tearing,0.004474276115039483,18.0
tears,0.007589016575923667,163.0
teasdale,-0.00662509220203527,24.0
tease,0.004389632564193927,11.0
teasing,0.004324829455084881,5.0
tec,0.0015297056255444016,21.0
tech,0.0010142984968119352,13.0
technical,-0.001576361717141262,24.0
technically,-0.003682775113361987,24.0
technician,-0.0015932614909174544,16.0
technicians,-0.0024907277698375287,9.0
technique,-0.0031664492513660022,11.0
techniques,-7.325860373347501E-4,5.0
technology,-0.003001440105255246,26.0
tector,-0.00600333491419498,19.0
ted,0.028975574786645513,112.0
teddy,0.0011634340564895054,15.0
tedious,-7.325860373347501E-4,5.0
tee,4.1548392002559566E-4,7.0
teen,0.009868677025885536,8.0
teenage,0.0027124447911334613,18.0
teenager,0.0033768863201923995,13.0
teenagers,0.0025526451094417643,7.0
teeth,0.003175725401390469,153.0
teething,0.0017961217088719001,5.0
teine,0.00367259542096273,9.0
tel,-0.0032612937835676276,5.0
telegram,0.0025526451094417643,7.0
telephone,-0.0010662223240442163,64.0
telescope,-6.059172289635534E-4,9.0
television,-0.0012297789366720708,101.0
telex,0.0010442024310762714,6.0
tell,-0.0017243160698076033,3343.0
teller,0.0010142984968119352,13.0
tellin,-0.005332275724189593,54.0
telling,-0.0031273895203609574,376.0
tells,-0.004162509419242705,105.0
temper,-8.569199620626617E-4,18.0
temperature,-5.280107021872144E-4,17.0
temperatures,-0.0032612937835676276,5.0
tempered,-0.0012641884221326336,6.0
temple,-8.933193240503749E-4,36.0
temporarily,-0.003572579275316084,6.0
temporary,-0.003001440105255246,26.0
tempt,0.0031637038526642013,9.0
temptation,-0.0032612937835676276,5.0
tempting,-0.0021261471032678323,8.0
ten,-0.011908112795387362,618.0
ten-four,-0.0024907277698375287,9.0
tenants,0.003352593284258052,6.0
tend,4.7587905724443956E-4,18.0
tender,-0.0013970431096016632,19.0
tenderly,0.009072032056591349,17.0
tenderness,-0.0028814508067470305,10.0
tends,-0.0017216772693486693,7.0
tennis,-5.142733597557981E-4,21.0
tenor,4.1548392002559566E-4,7.0
tens,0.00479050828390065,13.0
tense,-0.0017848470947828265,54.0
tenses,-0.0012641884221326336,6.0
tension,-5.043513607873229E-4,29.0
tent,-0.002465938488792004,19.0
tentative,4.1548392002559566E-4,7.0
tentatively,4.1548392002559566E-4,7.0
tenth,-0.006522886957469949,20.0
tenure,-0.0024348714975328326,14.0
tequila,-0.003858838458765724,7.0
teresa,-0.002824142711858671,10.0
term,-0.0022787571550792435,23.0
terminal,-0.0011686832131443592,19.0
terminate,-0.003858838458765724,7.0
terminated,-0.0032612937835676276,5.0
terms,3.0239807568674485E-4,65.0
terrace,-0.0032612937835676276,5.0
terrain,0.0017961217088719001,5.0
terrance,0.0017135580072481483,38.0
terri,-0.006161979214693534,25.0
terrible,0.007240212623050176,180.0
terribly,0.006782662246624126,46.0
terrific,-0.0026755167256547192,88.0
terrified,0.005420408067314416,51.0
terrifies,0.0017961217088719001,5.0
terrifying,-0.0018994453820462141,17.0
territory,-5.043513607873229E-4,29.0
terror,-0.0023387654557121295,45.0
terrorism,-0.002824142711858671,10.0
terrorist,-0.0024717699861003073,56.0
terrorists,9.709054566600677E-4,18.0
terry,0.011126964142841672,54.0
terrys,0.004324829455084881,5.0
test,-1.725098120385452E-4,138.0
testa,0.0017961217088719001,5.0
tested,-8.569199620626617E-4,18.0
testicle,9.043016814567826E-4,5.0
testified,-7.325860373347501E-4,5.0
testify,3.735939525218096E-5,26.0
testimonial,-0.004375538310660384,9.0
testimony,0.0010635844883739567,20.0
testing,-6.851154648533499E-4,23.0
tests,-4.7604184247480483E-4,31.0
texas,-7.257148573181958E-4,33.0
text,-0.0031664492513660022,11.0
th,-0.002051330837359612,76.0
tha,1.9107970705165106E-4,15.0
thai,-0.0017216772693486693,7.0
thailand,-0.0012641884221326336,6.0
thalia,-1.1360041637808323E-4,7.0
than,-0.00761518014707972,1607.0
thank,0.00903959501002627,1199.0
thank-you,3.6642063133577723E-4,6.0
thanked,0.0017961217088719001,5.0
thankful,0.0025825748573010177,13.0
thanking,-1.1360041637808323E-4,7.0
thanks,0.003193241294976977,817.0
thanksgiving,0.0012788933118264667,9.0
that,-0.011602946236925387,16954.0
thatcher,-0.007004021851856119,26.0
thatd,2.2304246904800555E-4,34.0
thatll,-0.0046759227058862885,83.0
thats,-0.0057320151307451135,5544.0
the,-0.04732471663151138,45556.0
the-the,-0.0012641884221326336,6.0
theater,1.2110938220674424E-4,62.0
theaters,0.0017961217088719001,5.0
